participant,Filename,phonation,interval,H1c_mean,H2c_mean,H4c_mean,A1c_mean,A2c_mean,A3c_mean,H2Kc_mean,H1H2c_mean,H2H4c_mean,H1A1c_mean,H1A2c_mean,H1A3c_mean,H42Kc_mean,H2KH5Kc_mean,CPP_mean,Energy_mean,HNR05_mean,HNR15_mean,HNR25_mean,HNR35_mean,sF0_mean,sF1_mean,sF2_mean,sF3_mean,sF4_mean,sB1_mean,sB2_mean,sB3_mean,sB4_mean,H1c_sd,H2c_sd,H4c_sd,A1c_sd,A2c_sd,A3c_sd,H2Kc_sd,H1H2c_sd,H2H4c_sd,H1A1c_sd,H1A2c_sd,H1A3c_sd,H42Kc_sd,H2KH5Kc_sd,CPP_sd,Energy_sd,HNR05_sd,HNR15_sd,HNR25_sd,HNR35_sd,sF0_sd,sF1_sd,sF2_sd,sF3_sd,sF4_sd,sB1_sd,sB2_sd,sB3_sd,sB4_sd,session,repetition,comb_no,rs
P0001,AC_P0001_S03_R01_BRT_HDM.mat,BRT,f,14.287174107142857,1.7775267857142858,-5.437946428571428,-18.298758928571427,-15.783008928571428,-7.00959375,-6.4132589285714285,12.509696428571429,7.215477678571428,32.585901785714285,30.070191964285716,21.296776785714286,0.9753169642857142,18.798004464285714,16.788200892857144,0.44890625,7.680290178571428,18.085379464285715,21.541397321428573,24.858526785714286,81.6,399.50160714285715,1552.4307633928572,2439.1357767857144,3440.3554776785713,212.02436607142857,272.58924107142855,277.88923660714283,349.6522723214286,6.951776086963154,5.767057101644571,4.467270220819062,7.6433675046787535,5.976625428002527,6.259436666450589,6.573832286964709,2.558454588325793,3.5107539478024847,5.648506233680286,5.830336002726472,9.472185070654618,5.965951540783372,7.841007476505602,0.7770451157606297,0.20109015704705877,3.2937940886428287,2.8243429195319085,2.770099531680911,3.0324993272353575,3.746686659405456,151.48748133294163,354.5471711994677,241.6601589157914,447.55422189949485,158.33270680624344,200.61772998717288,188.68293129927827,189.6009596976997,S03,R01,S03R01f,S03R01
P0001,AC_P0001_S03_R01_CRK_HDM.mat,CRK,a,11.188314285714286,9.593435714285715,3.3612142857142855,-9.6647,-14.60432857142857,-7.179078571428572,-3.9586785714285715,1.5948928571428571,6.232278571428571,20.853007142857145,25.792635714285716,18.367464285714284,7.3199,22.197907142857144,19.142435714285714,0.5108,2.913192857142857,15.174771428571429,20.02422142857143,24.281242857142857,50.76226428571429,450.9108428571429,1464.7226071428572,2212.585207142857,3255.6944785714286,45.13527857142857,194.04817142857144,220.92410714285714,342.5377857142857,4.139538979797397,4.673694447351529,4.7868764583110535,6.157383239282389,4.316885795385468,5.2568426282553435,3.543035227394599,1.602073255209176,1.3876176886654426,3.1730941314204797,3.3059568042430723,8.233705952858639,5.047519821619355,6.224704153377163,1.0597391032988437,0.227927736875989,3.2727483970589932,4.4634494844119414,3.5007437320140067,3.582928360773882,4.700761544932101,137.70329640622475,313.1243163621009,206.3802324497013,443.44794743963354,39.41704321099414,238.0948431272365,159.35889064103375,212.2993140776452,S03,R01,S03R01a,S03R01
P0001,AC_P0001_S03_R01_CRK_HDM.mat,CRK,b,12.425935897435897,11.7105,6.651576923076923,-6.2855,-13.238974358974358,-7.423243589743589,-3.538346153846154,0.7154230769230769,5.058948717948718,18.71147435897436,25.664846153846153,19.849089743589744,10.189948717948718,24.05452564102564,20.10494871794872,0.7217820512820513,0.9858461538461538,14.995333333333333,20.735871794871795,25.97503846153846,53.72388461538461,454.5244358974359,1436.2468205128205,2269.985153846154,3176.442628205128,51.44951282051282,128.8746923076923,186.5346153846154,273.0711153846154,3.507546844443758,2.0327801048183876,2.9608316422057017,4.447249781256177,3.8454305957677177,5.214406888576466,5.9964409397205305,2.5327526913034157,1.414819541495782,4.309420332623647,3.500007588403362,4.918132414482854,5.83755942798513,6.453111706311862,1.175173243900725,0.4011973847021457,2.2661496670975447,4.146168911259241,3.9826339400242525,3.3958523840246526,8.711090797518837,149.74274045561666,385.8497364516549,300.5663557269659,394.27301035496515,51.055330163179455,105.32151709936525,165.5291257222415,152.26959807098984,S03,R01,S03R01b,S03R01
P0001,AC_P0001_S03_R01_CRK_HDM.mat,CRK,c,12.518190082644628,9.71897520661157,2.789702479338843,-10.612842975206611,-19.175669421487605,-8.018396694214877,-7.07804132231405,2.7991652892561985,6.929280991735538,23.13105785123967,31.69385123966942,20.536520661157024,9.867818181818182,20.391561983471075,19.244132231404958,0.3303223140495868,3.9878595041322313,16.077388429752066,23.028446280991734,27.250413223140495,55.611859504132234,459.13612396694214,1300.5669090909091,2401.7829504132233,3305.537603305785,53.2346694214876,185.11864462809916,213.65594214876032,256.7453223140496,4.26019146540397,5.847501809124432,4.889250783853337,6.757920853842874,4.320139165174408,6.625375167338751,9.416309800373583,3.2684804403756886,2.091928839704084,4.576635682641272,3.8277524359628172,6.473597750477413,7.761883350708126,10.408755051952308,0.9772662375401151,0.12562631192522483,3.540790025558762,6.142415678938133,4.775042277213213,4.1904175720116115,8.344758978250745,174.26486336601585,419.32235186892115,240.91044589289646,506.5597099334964,46.811414205189394,133.33319098420688,128.05151542857647,244.7063154610105,S03,R01,S03R01c,S03R01
P0001,AC_P0001_S03_R01_CRK_HDM.mat,CRK,d,11.898810055865923,10.00504469273743,3.181581005586592,-8.88240782122905,-17.03783240223464,-8.437787709497206,-5.299145251396648,1.8938212290502794,6.82350279329609,20.78127932960894,28.936608938547487,20.336625698324024,8.480692737430168,25.111335195530728,19.076396648044692,0.42472067039106143,2.4796703910614526,16.70163687150838,23.1299217877095,27.95186033519553,62.01492737430168,390.5224804469274,1292.9215474860334,2321.3762737430166,3386.8502290502793,58.43665363128492,233.2612346368715,293.90222905027935,321.54566480446925,3.372931199095365,4.311155874648866,4.292822835441863,6.553900718265597,5.242197205827619,6.415008315272602,5.9721667638461,2.2037832948268825,1.7721478473789036,4.692721244048662,4.800360570858895,6.762297164675687,5.142263321532715,6.5251180702599525,0.9280379594316196,0.20588479970631599,3.7275613481511938,3.6613527120455958,3.5532904539353725,3.694527762853667,16.399321434656002,112.4013006522042,426.65172448563214,307.52841817159157,511.22672380694246,47.79905463620918,209.5884528964803,244.58363117858772,245.70018002547317,S03,R01,S03R01d,S03R01
P0001,AC_P0001_S03_R01_CRK_HDM.mat,CRK,e,13.074915032679739,9.264823529411764,2.9231241830065358,-10.868163398692811,-18.0740522875817,-6.575228758169935,-2.6005816993464053,3.8100980392156862,6.3416797385620916,23.94304575163399,31.148986928104577,19.650150326797387,5.523692810457517,29.456418300653596,18.262803921568626,0.36116339869281044,3.362091503267974,16.123307189542484,22.43056862745098,27.48096732026144,59.1677385620915,412.0100392156863,1258.3330065359478,2331.1984640522874,3458.977254901961,86.56870588235294,268.4802352941177,193.1847320261438,391.45319607843135,4.906878111584144,5.412403633659749,4.572474133506103,5.403948502152356,3.9719426868692778,4.483740931786542,5.793643426447711,3.2960046542920036,1.9430905478183418,4.250448260168179,4.12305894998982,5.826187999219831,5.376559881708071,7.483807459243677,0.7048827548907796,0.1653994549693631,2.745431809482697,3.240464014614845,3.2697101488404656,3.1482580990343747,12.476263774069059,153.2049590685062,362.40657747227,254.07063874165476,590.736635968329,58.70220632429889,184.4596384425032,139.13420424535056,225.940700941002,S03,R01,S03R01e,S03R01
P0001,AC_P0001_S03_R01_CRK_HDM.mat,CRK,f,12.097711111111112,9.794372222222222,0.2739,-11.927188888888889,-17.054666666666666,-9.829166666666667,-7.773955555555555,2.3033111111111113,9.5205,24.02495,29.152405555555557,21.926872222222222,8.047816666666666,21.03038888888889,18.66803888888889,0.28773333333333334,3.8973388888888887,17.614705555555556,22.793533333333333,27.046566666666667,56.60448888888889,382.4301277777778,1486.3285833333334,2356.122516666667,3400.2316666666666,67.56618333333333,247.24587222222223,294.6127666666667,319.8937111111111,4.317662314286638,4.73498296827334,4.407580308955048,6.430917829650712,4.667092881707032,4.82025904343429,4.696654516956186,2.2484683807191352,2.3897728287819238,3.709360750352678,4.249062335862723,6.428725776270649,5.430545108265378,7.534797817433227,1.4366009828599122,0.15093528155430425,2.9726657170826174,2.7690221570284,2.2896592618107023,2.1412846353031805,9.918873720466323,114.2822918096365,353.72103751612605,424.84854065439947,519.5979109665516,46.145892941016356,228.876103287884,233.01330706026883,201.38009274285972,S03,R01,S03R01f,S03R01
P0001,AC_P0001_S03_R01_MOD_HDM.mat,MOD,a,12.355593155893537,6.579045627376426,0.23879467680608366,-10.4912927756654,-14.950585551330798,-4.525106463878327,-3.537045627376426,5.776543726235741,6.340273764258555,22.84690114068441,27.306209125475284,16.880692015209124,3.7758403041825095,22.63738403041825,17.936908396946563,0.8210681818181819,8.264541984732825,20.16209541984733,25.129484732824427,29.538129770992366,98.62717803030303,396.1230075757576,1485.468106060606,2521.3436515151516,4116.599560606061,165.98696212121212,295.06916666666666,247.53667424242425,403.8038143939394,9.167963539193615,9.3635276283442,8.192274654743343,11.873610891907674,7.992224452655375,10.233754089268245,11.394754949056836,1.5026000535041393,3.267788712540216,6.59403181563521,6.155691489021198,10.548371890228099,9.352616589276124,9.725917023467638,1.3664295165725304,0.48873447491306027,4.447656305217573,3.930943351733567,4.136566041844366,4.0020589133986215,25.548498213706992,219.99574767098463,342.46790548968323,309.31446102562666,502.19847895445804,160.14677817601657,223.26330484320133,189.37591164928062,225.53031179542046,S03,R01,S03R01a,S03R01
P0001,AC_P0001_S03_R01_MOD_HDM.mat,MOD,b,14.408822222222222,7.264262222222222,1.3054355555555555,-6.819995555555556,-12.73160888888889,-5.191431111111111,-2.1774444444444443,7.14452,5.958835555555556,21.22876,27.140444444444444,19.60024888888889,3.48284,23.72116888888889,17.94034222222222,1.0197822222222221,6.397342222222222,19.361168888888887,24.882555555555555,29.14189777777778,103.22855111111112,362.31481777777776,1515.73808,2503.241391111111,3735.7155155555556,117.32484,263.2558711111111,336.50428444444447,373.21386666666666,7.322764463499889,7.748124753404878,7.081841636901995,9.877118788291243,6.025885849808361,5.353387469456599,5.910879431167716,2.2025247588198154,3.576676606674156,4.696945726366079,5.01550050448765,7.024088565703682,5.996877896128237,4.448992826222333,1.4196799574088006,0.8208883154657849,4.039414676839734,4.4508537922827545,3.8676539178645513,4.0538807711214515,16.653215781212797,136.71536690040438,354.8259249239749,330.36747965748566,511.42739424411195,95.59415058385783,185.99901100823453,197.3283150222188,176.19533455517183,S03,R01,S03R01b,S03R01
P0001,AC_P0001_S03_R01_MOD_HDM.mat,MOD,c,13.78482905982906,6.861346153846154,-0.8682350427350427,-11.869047008547009,-16.33495299145299,-6.06308547008547,-3.024816239316239,6.923470085470085,7.7296025641025645,25.653876068376068,30.11981623931624,19.84788034188034,2.1565555555555553,24.76738034188034,18.14488034188034,0.665517094017094,7.676641025641025,18.599589743589743,24.45496153846154,29.052068376068377,91.77792307692307,397.35419658119656,1338.5034957264957,2399.567683760684,3727.8424615384615,177.0903076923077,325.09018803418803,262.8988888888889,405.9094786324786,7.622882236030408,8.480089075814034,7.6534923426458334,10.159043808812358,6.429005157516774,6.294362281029934,8.201609025403007,1.3236261681482653,2.8207976697606836,5.088894628327758,5.036914376272267,5.266549448445027,5.4236976901593055,8.104423575955048,0.9700777515176722,0.3117251212345364,4.2314180781541095,3.5557290449734418,3.0512549396385857,3.1772936880077682,10.341704191796628,176.36317125757822,339.9783089127571,231.0780234547121,608.8064663372525,170.65024088616394,236.96615903616018,200.5271794097297,215.79395199301956,S03,R01,S03R01c,S03R01
P0001,AC_P0001_S03_R01_MOD_HDM.mat,MOD,d,15.807836734693877,8.646673469387755,0.5418448979591837,-7.820102040816327,-15.164375510204081,-5.024436734693878,-0.5642163265306123,7.161179591836735,8.104783673469388,23.627914285714287,30.97221224489796,20.8323306122449,1.1060734693877552,27.109995918367346,18.15270612244898,0.9188081632653061,5.621322448979591,18.318640816326532,24.564004081632653,29.493073469387756,94.88828571428571,376.34836326530615,1446.6447510204082,2481.623848979592,3687.26666122449,146.80401632653061,319.5963224489796,305.14984489795916,452.3804285714286,6.0024182392713055,6.3283248579458125,5.109522612564091,7.699295638544407,5.3141342614369576,6.068404108094388,7.157732696793639,1.5641851071985693,3.828816385794152,6.314584837410331,5.54782196849464,6.93426126474829,5.980750935867101,6.969053033548353,0.9246730012191734,0.764296687263916,3.490451430199845,4.118186846567945,3.4943632226702603,3.2139332451711238,16.789105190764555,157.17026769866482,405.9499914252431,302.9851367675701,543.9429362054581,139.07518835713833,242.30945125687504,226.71561160239128,253.47849469548726,S03,R01,S03R01d,S03R01
P0001,AC_P0001_S03_R01_MOD_HDM.mat,MOD,e,14.365389937106919,7.927194968553459,1.931194968553459,-7.697075471698113,-14.021452830188679,-1.6951572327044027,3.211314465408805,6.438238993710692,5.99596855345912,22.062509433962266,28.386867924528303,16.060553459119497,-1.280119496855346,31.064383647798742,17.791295597484275,0.9215849056603773,7.75225786163522,20.02448427672956,26.524704402515724,31.484075471698112,99.84467295597484,312.9796289308176,1215.3008427672955,2419.3010943396225,3811.9602264150944,191.89419496855345,367.7787421383648,225.5874213836478,418.2465408805031,8.218780323070172,8.146616146533594,9.448271469721018,13.502315618350769,9.100765441237996,10.20811507696149,12.068872821393333,1.3526954780897844,3.673579100876591,8.008655363574173,4.626189010506021,7.239170343441612,6.02084651872856,9.224240797409381,1.1953913376145011,0.5535743498242826,4.496665117609047,4.433691789496073,4.318859270618907,4.270562973214658,17.52719418016113,140.07837512443052,347.68900745247214,217.25086747331704,623.3434196306312,227.35400888327698,242.18532184910507,165.37683045122574,262.7352067561786,S03,R01,S03R01e,S03R01
P0001,AC_P0001_S03_R01_MOD_HDM.mat,MOD,f,13.111086419753086,6.843366255144033,-0.7803456790123456,-11.314407407407407,-15.46709465020576,-7.7703950617283954,-5.028650205761317,6.267744855967078,7.623679012345679,24.42546913580247,28.57818106995885,20.881493827160494,4.248316872427983,23.148942386831276,17.61254320987654,0.6000082304526749,7.604670781893004,21.14355144032922,26.061814814814817,30.171720164609052,90.00689300411523,349.14681893004115,1602.5608518518518,2562.391218106996,3677.982255144033,128.06982716049382,273.39070781893,314.2419012345679,425.0163827160494,7.24273179227388,7.329041504423844,6.2396167929599216,8.929054538130202,5.4086791817415385,6.895926891017371,7.83843048710042,1.4403353233616918,4.435658734499067,5.794823405390651,5.348577201722031,7.490679058896562,7.184845144210444,7.9144110819142135,1.125483070383661,0.38669335654765963,3.147118471918643,2.9889830757112716,3.073469273419802,2.902082534503636,10.543525558138327,150.61380621634706,424.67280876986,441.8064444186211,610.2684472568866,128.0610752206637,205.49737825017445,219.19634676156969,216.61861547842776,S03,R01,S03R01f,S03R01
P0001,AC_P0001_S03_R02_BRT_HDM.mat,BRT,a,13.105367041198502,3.848681647940075,-1.7263632958801498,-11.591805243445693,-12.242576779026217,-1.907,-1.8957003745318353,9.256730337078652,5.575026217228465,24.69716104868914,25.347970037453184,15.012408239700374,0.16933333333333336,22.87659925093633,16.437135338345865,0.6433690036900369,8.580296992481204,19.305424812030076,23.13187218045113,25.96871804511278,105.60329520295203,399.66652029520293,1654.5597933579336,2589.8953542435424,3586.265295202952,183.36061254612545,328.4257011070111,258.5820959409594,439.4490221402214,9.218837195694158,7.820398586062446,7.950867783479805,11.039753950393802,6.734174410377531,7.9040531545958554,8.419239905959301,3.9488979830317206,3.6202097033600906,7.097103050333179,6.784229054488102,11.206086768852884,6.829437731381482,7.989028952849847,0.6575928347628147,0.32198496111436403,4.197609055990602,4.123443441479481,4.354265192283606,4.339952815087115,18.44852328772462,239.1340263821977,288.27242417658687,308.7754261377244,460.0575806923093,166.62293845851275,296.6733684675404,192.4856195550386,260.7162345121172,S03,R02,S03R02a,S03R02
P0001,AC_P0001_S03_R02_BRT_HDM.mat,BRT,b,13.748338164251209,2.0834879227053142,-3.395830917874396,-16.016227053140096,-15.693463768115942,-7.390531400966184,-7.672971014492753,11.664917874396135,5.479285024154589,29.764599033816424,29.441874396135265,21.13890338164251,4.2770772946859905,17.73964734299517,16.59063768115942,0.6647729468599034,7.657086956521739,19.122038647342997,23.26413526570048,25.832463768115943,95.3387922705314,422.7367342995169,1695.0130966183574,2521.4205942028984,3437.2686763285024,246.08971497584542,355.09157487922704,317.45500483091786,320.9329082125604,7.331597527979443,6.014215209082904,5.718714204336854,8.68859642667746,8.318597868771015,7.744997734694114,6.240195470794073,2.466076662407949,3.5577107291008216,6.911254687671634,8.24154678158652,9.396655785532671,5.615746218111137,6.0326700207215715,0.5875385540999163,0.3370046982509526,3.6890994878475167,4.408922411820216,4.0422841304543535,4.13504752410338,12.735482422900894,224.7943028780513,333.74894027152993,293.6988110530089,432.5555426030938,214.6245519291248,364.8496261787315,230.67333280080734,188.13372667939672,S03,R02,S03R02b,S03R02
P0001,AC_P0001_S03_R02_BRT_HDM.mat,BRT,c,15.492479674796748,1.9435284552845529,-5.76480487804878,-19.185052845528457,-16.70247967479675,-7.230955284552845,-6.204634146341464,13.548930894308944,7.708333333333333,34.67745528455285,32.19492276422764,22.723459349593497,0.4398455284552846,18.95529674796748,16.683638211382114,0.6774471544715447,7.936878048780488,16.419670731707317,20.555154471544714,23.59251219512195,88.09033739837399,501.69300406504067,1531.0933008130082,2451.3765,3354.8278292682926,268.60688211382114,277.016581300813,302.4357479674797,360.8017967479675,8.374689639670816,5.619167977956622,5.04497225357316,7.573888009258375,6.961048037853171,6.226268119503974,6.155511507807263,4.212302227574536,3.4659708094126644,4.781775119546165,8.1018656676133,9.232308389141815,4.871175702749959,7.231889041426147,0.517545773587632,0.25900515173355715,3.613925731559859,4.012013381429893,3.5793075092018714,3.616137877464058,7.378157824113986,219.5764545209058,271.9242617298753,187.92030525858453,458.1775377380223,213.62183886490345,196.5481745026755,180.41472943904773,225.77740597987972,S03,R02,S03R02c,S03R02
